Ids,Sentiment,Sarcasm,Vulgar,Abuse,Target,OCR
Hindi_image_86.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,"पत्नी खाना खाते खातेः डाल दो| पतिः खाना तो खा लेने दे, हवस की पुजारन| पत्नीः कमीने , मैं दाल मांग रही हूँ|"
Hindi_image_860.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None,"Himanshu Seth
@tereMaalKaYaar

पड़ा है मेरे पड़ोस का मैदान
#मोबाइल बच्चों की गेंद 1. चु

ate Tweet

PM - 18 Jan 19"
Hindi_image_861.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None,"Pura Din Wait Karne
Ke Baad Kya Mila?

Doraemon
memes

""Reacted

to your
message"""
Hindi_image_862.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,None,"Hele comes the babo

hace un din .
ΑΑΑΑΑAAAAAAAAAAAAAAAAAAAAAAA
AAAA

Anand Moon"
Hindi_image_863.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,love you Tu to engineer hain na didi bola kar
Hindi_image_865.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others,"Sir yeh saal bhi aap hi jeetoge

क्षा की बादधानमंत्र

Haan malum hai chal apne
baap ko mat sikha"
Hindi_image_866.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"Saniokya me bhi aa
kó thể sạth
sakta ha !!
Nobita lll
Nial Bhosdike !!
"
Hindi_image_868.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Individual,"olmot2 dava ="""
Hindi_image_869.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,None,"Mera Beta 21 Din Me Paise Double Kar Deta Hai

Jor jor se bolke,sabko scheme Bata de ..."
Hindi_image_87.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,किसी के बर्थडे से याद आया कि बनाने वाले ने गुब्बारा भी क्या सोच कर बनाया होगा... कोई फुला के खुश है कोई फोड़ के खुश है तो कोई पह़न के खुश है.
Hindi_image_870.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,None,"老公!

大熊!

TITU
MAMA

Beta bharose wale ko bhosdi wala banke
bhasudi failaane me der nahi lagti"
Hindi_image_871.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,sir pehle mera beta raat me padhta tha pr ab wo raat me madlhc d behnc d aur pel do bolta ha ye PUBG wala hal kya
Hindi_image_872.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,None,ur Handsome Friend Jo babut sutta marta ho Tag
Hindi_image_873.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"c pranshu_diwakar
Jo Students Mazak Mazak me
Science le lete hain na, Unka Result

Bhusdam Bhusdu hoke Bhusdam Bhusdu
ho jata hai."
Hindi_image_876.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others,"David, Ieri ek friend hai Bohotachchhi friend hai Girlfriend jaisi friend hal lts complicated ZZn७ LMITWZ Beia, jhant bhar ke abbi sees bakchodi me mat pado, padhhal Lar l@ ho,"
Hindi_image_877.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others,"i

teri maa
ched dunga

वजह

मत पूछना
मालूम नहीं

मझे"
Hindi_image_878.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None,मेरे पास कहने के लिए शब्द नही है बस समझ जाओ
Hindi_image_88.jpg,Positive,Sarcastic,Vulgar,Abusive,Others,"शिक्षक- किसी को कुछ पूछना है? सर जी, पूछना हैl शिक्षक टीटू - सर जी , घोड़ी जानवर है या पोजीशन? शिक्षक( रोते हुए) तुम बहनचोद, सस्पेंड करवा के ही दम लोगे| टीटू पूछो"
Hindi_image_884.jpg,Negative,Sarcastic,Non Vulgar,Abusive,None,"TUM ITNE ACCHE HO FIR
PHI KOI GF KYU NAHI HAI

TO TUM BAN JAO MERI GF

NO WE ARE JUST BEST
FRIENDS

BAS YEEHI TO
R@NDI RONA HAI"
Hindi_image_885.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"aajkal ke hijde taali nahi bajate, ya bajate honge kya pta mujhe to se bahar nikle kafi time hogya ghar"
Hindi_image_886.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Gender,Guys on Bike On the Road (Normally IzDkmln Passing By a Girl's House Tuni Hi Ho Ah Tum Ho ZInltagi ah Tumn Hi HO. Chain Bhi Ilera Dard Bhi Ileri Aashique Al Tum Hi HO. २km h
Hindi_image_887.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,Maths Teacher in Foreign Country Zlnत DaZ Har kisi ko maths samjh ata hoga KNo bunks
Hindi_image_888.jpg,Negative,Sarcastic,Vulgar,Abusive,None,"She's

RIP

TODAY

^ Messages to this chat and calls are now secured
with end-to-end encryption. Tap for more info.

Hy

9:19 PM

Hello babes

9:20 PM //

I m pregnant

9:20 PM

9:24 PM /

Wtf
9:24 PM /
Are you serious
9:24 PM V/
Yeh mera nahi ho skta
9:24 PM //

Tera hi h chutiye

11:07 PM
Bakio ne to condom use kia tha

11:07 PM

2

O

Type a message

o"
Hindi_image_889.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others,"Baby i m having headache.

let me see ....

okay wait ..

Share

damn! looks painful@

yesse

TITU
MAMA

GAAND KA ILAAJ KIYA JA SAKTA
HAI GAANDU KA NAHI"
Hindi_image_89.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,जवानी में सबकी हालत एक सी होती हैl प्यार का नशा होता है रात में आखे खुली हुई होती हैI लडको के हाथ में लूली और लडकीयो के हाथ में मूली होती है.
Hindi_image_892.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"AAPKE BETE
KO KUCH
NAHI AATA

TITU
MAMA

TABHI TO
SCHOOL BHEJTA
HOON ..
TU SIKHA
NA BC

TEACHER

ME AS FATHER"
Hindi_image_893.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Others,"Aaja Baby Aaja

Catalyst_xd

adidas

Tera Gala Dabadoo"
Hindi_image_895.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,Golu pandit (बाम्मण का छोरा ) @Panditanism John looks lit af in Parmanu movie @Panditanism 715
Hindi_image_897.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,"TITU
MAMA

JO MURDE KA BHI KHADA KARWA DE

WO MIA KHALIFA"
Hindi_image_9.jpg,Positive,Non-Sarcastic,Vulgar,Abusive,Gender,"पहला बच्चा चादरमोद दूसरा बच्चा तू चादरमोद पत्नी ( ग़ुस्से में) - कुछ कहेंगे इन्हें आप? पति ""मादरचोद"" होता है चूतियों | पत्ना आप भी गांडमरे हि हो, वो चादर मोड़ने की बात कर रहे हैंl"
Hindi_image_90.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Political,"हर घर से अफ़ज़ल निकलेगा क्या 4[ 0 निकलेगा?ू अफसर..निकलेगा मोटा भाई, आपने क्या सुना?"
Hindi_image_900.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None,"& WTFPRATYUSH

Mere baalo mey itni dandruff
aa kaha se gayi hai"
Hindi_image_903.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"JO 10TH KAI BAAD SCIENCE LELE

TITU
MAMA

WO GAANDU"
Hindi_image_905.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"happy birthday bro

thank yo

bro party ??

vo mein kr let

tu jaa k dream 11 p team"
Hindi_image_907.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"10th pass kar li
ab aage kya karna hai

commerce
luga

Arts leke
maje karugi

Science leke
Engineer banuga

BHAAG BHOSDK

TITU
MAMA

4"
Hindi_image_909.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Others,bhai csk finale jeetgayi anujpandan Are saara match fix aree ae koi ise burnol do
Hindi_image_910.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,None,"KON SA BIRD SABSE TEJ UDTA HAI

TITU
MAMA

BHUVAN B

JISKO JALDI HO BANCHO"
Hindi_image_911.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,People :- Tell Me Something About Your Friend ? Me :- सतरँगी चूतिया पृतृात LL
Hindi_image_912.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Social Sub-groups,"CSK KI JEET KA GAM KESE MITAU ..

TITU

LE CSK HATTERS

MAMA

G@@ND JALI PADI HAI KISE DIKHAU"
Hindi_image_914.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,"Bhoot nasseb walo ko phele haar milti hai ..
Kyuki phir vo dobal mehant krte hai
Ar safalta ki asli kadar use hoti hai
Jo phele haar dek chuka hota hai.

Once a legend said

f

Mickey"
Hindi_image_915.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None,"Arz kiya hai .. zara gaur farmaiye ga
Dil Jala Raha Hu, Kismat Aazma Raha Hu ..
Dil Jala Raha Hu, Kismat Aazma Raha Hu ..

kamal kar dita
Loot Li Mehfil
wah wah

Khub Ghumaya Us Bewafa Ko Bike Pe
Isliye Aaj Rickshaw Chala Raha Hu ..."
Hindi_image_916.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political,"साथथ क पहुचाया

अपने घर बिहार

जन जन की परुकार

alm
galm
Ďown
Bro"
Hindi_image_918.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,None,"WATSON PLAYED MATCH WINNING KNOCK

IPL

The
Muthoot
Grous

SANV CSK 157-2

WATSON

100 A1 HASHID

0-15 11

TO WiN 22 0FF 21

RAYUOU

9 REOUGTO NATE 6.29

TITU

BHUVAN BAN

MAMA

SAHI KHEL GAYA BANCHO"
Hindi_image_919.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"Fatt gayi na CSK haters?

KTSK
COMEDY

Gull

The
Muthoot
Group

Chalo ab FIXING ka
Randi Rona shuru karo"
Hindi_image_925.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Social Sub-groups,"MEHNDI HAI RACHNE WALI

BHUVAN BAM

TITU
MAMA

10TH OR 12TH WALO KI HAI BAJNE WALI"
Hindi_image_926.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Others,"TITU
MAMA

JO LADKO KA RESULT KHARAB KARWA DE.

WO MIA KHALIFA"
Hindi_image_927.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political,"AAP O
@AamAadmiParty

Congress was looting our country,
then BJP came and said ...

""Ye main kar leta hu, tab tak aap
Dream-11 pe team banao""
13:13 -13 Oct 20 - Twitter for Android

aap

3,261 Retweets 842 Quote Tweets

14.1K Likes"
Hindi_image_928.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,None,"YEH SAB
BATTEIN
BHUL JAO
Sticker.ly
LUND
PAKADKE
JHUL JAO"
Hindi_image_929.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,"Jab aap suhaagrat wale din jang
lad rahe ho ..

Aur koi khoon kharaba na ho, toh
samajh lijiye ki ...

Mulk pehle se hi ajaad ho chuka hai !"
Hindi_image_93.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Political,"मोटर साइकिल को कार बना दूँ खम्बे को मैं तार बना दूँ 0"" dard १९ ))} h0+ वो तो मोदी ने रोक रखा है वरना पाकिस्तान में भी सरकार बना दूँ"
Hindi_image_930.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Individual,"JO MR HOLA KI GAAND MARLE ..

TITU
MAMA

WO TITU MAMA"
Hindi_image_934.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,None,"TITU
MAMA

BHUVAN BAR

SAHI KHEL GAYA BENCHO"
Hindi_image_935.jpg,Negative,Sarcastic,Vulgar,Abusive,Individual,"FOR STUDENT WHO GOT LESS THAN 80% MARKS

BHUVAN BAM

TITU
MAMA

BACCHO AAJ HAI SUNDAY
G@@ND PE PADEGE BAAP KAI JUTEE OR DANDE"
Hindi_image_936.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Others,"RAM CHAND KEH GAYE SIYA SE ESA KALYUG AYEGA

BHUVAN BAM

TITU
MAMA

70% MARKS LAANE KAI BAAD BHI
BETA BAAP SE MAAR KHAAYEGA"
Hindi_image_937.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,None,KIS KIS KO ISS BANDE KI WAJEH SE BANCHO BOLNE KI ADAT PAD GYI
Hindi_image_938.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None,"NIKITA
@Nikitasinha28

*Wedding Exists*

Dulhan Nibbi : Mera ex, Aaj mere liye
Channa mereya to zarur gayga

Meanwhile, her ex with his Friends :"
Hindi_image_939.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others,ve Iya banaya hai bhosadike terima ki chtotteen hbaan
Hindi_image_94.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others,जो अपनी मोहब्बत को नर्हीं चोद पाते वो शायर बन के मोहब्बत की माँ चोद देते है
Hindi_image_940.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"Science walon kitne bhi phad 1o ..

TITU
MAMA

kaam tho tumhe commerce walon
ke under hi Karna padega"
Hindi_image_942.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"MEGHNA SRIVASTAV TOPPED
2018 CBSE RESULTS WITH 99.8%
(499/500 MARKS)

TITU
MAMA

BHENCHO YAHA 40% LAANE
ME G@@ND FAT JAATI HAI"
Hindi_image_943.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"MEGHNA SRIVASTAV TOPPED
2018 CBSE RESULTS WITH 99.8%
(499/500 MARKS)

DHIYAAN SE DEKHO

TITU
MAMA

ISKI WAJAH SE TUMHARA BAAP TUMKO 70%
LAANE KAAI BAAD BHI JOOTE MAAREGA"
Hindi_image_945.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,"MEGHNA SRIVASTAV TOPPED
2018 CBSE RESULTS WITH 99.8%
(499/500 MARKS)

TITU
MAMA

AFTER ACORING
38%

AAJ BAAPU GAAND PE LAAT ZAROOR MAAREGA"
Hindi_image_948.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others,"MEGHNA SRIVASTAV TOPPED
2018 CBSE RESULTS WITH 99.8%
(499/500 MARKS)

TITU
MAMA

SHUVAN

BENCHO ITNE ME 3 LONDE PASS HO JAATE"
Hindi_image_95.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Gender,"लड़की : एक पैकेट कंडोम का देना.. दुकानदार : कौन सी कंपनी का दुं "" बहन जी"" लड़की : अच्छा वाला देना , जिस से तेरी "" बहन"" की ईज्जत बनी रहे, मजा पुरा आये और तु मामा भी ना बने."
Hindi_image_952.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"Does he bite?

No, but he can hurt
you in other ways.

titu mama

mr hola

TITU
MAMA

Neem ka patta
kadwa hai Mr
Hola Bhadwa hai

mr Hola"
Hindi_image_954.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"इसको 50 जूते मारो
S पर गिनना मत"
Hindi_image_958.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"BB ki vines
ya Amit badana

Amit
Badana

MAMA
Niche jaa kai G@@nd marna
naam hai uska Amit badana.

TITU"
Hindi_image_96.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Others,७७७७9& और ज़ुबान में समानताः 1. दोर्नों में हड्डी नहीं होती| २. दोनों पर काबू रखना मुश्किल हैl ३.दोनों से लार टपकती हैl लुली -
Hindi_image_961.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"Mama ko Gaanja pila K Sula Di
Ab page pe apna control he"
Hindi_image_964.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"Kya soch rahe ho

yahi ki sizuka ki
mom usse pahadi ke peche 3 ladko k
sath kaisse Jane deti hai."
Hindi_image_965.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"If Thanos Was From Delhi

Stone De BehanChed

Bhai Ko Mana Karega Tu ..!"
Hindi_image_967.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"算数

7-4X4- 20 (2+P) **

2+(2×5)=17

Is Pic Ko Itna Share Karo Ki"
Hindi_image_968.jpg,Negative,Sarcastic,Vulgar,Abusive,Others,"DIL KAI ARMAAN AANSUO ME BEH GAYE ..

BHUVAN BAM

TוTU
MAMA

VICKY GHOSLA BANDI LE GAYA OR
HUM HAAT HILAATE REH GAYE .."
Hindi_image_969.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Others,"Sex wale column me hum

Atul Xfactor
@XfactorAtul

Bold or capital me ""KARWADO"" likhte hai"
Hindi_image_97.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,पड़ोस की भाभी अपने नवजात शिशु को दूध पिला रही थी..!! यह देख पास बैठी उनकी सहेली बोली बिल्कुल अपर्ने बाप की तरह चुसता ील2320
Hindi_image_970.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"BETA TUMNE 2 SAAL KI COLLEGE LIFE
MAIN SABSE MUSHKIL KAAM KONSA SIKHA ?

BUS KI CHHAT PAR BETHKAR TEJ HAWAO
MAIN 1 TILLI SE 3 CIGARETTE JALANA

BSDK ISLIYE TUHE
COLLEGE BHEJA"
Hindi_image_974.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Others,"BHAI LAGTA HAI IS BAAR 90% SE UPER MARKS AAYEGE MERE ..

BHUVAN B

TITU
MAMA

NA DEKH AISE ASMAAN KO ITNI UMMEED SE ... KISI PARINDE NE
MUH PE HUG DIYA .. TO SAARI HASRATON KE LODE LAG JAYENGE"
Hindi_image_975.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others,"Agar Aap Behancho
Behancho padh rah
to chutiye check
kiya sahi to padh

Unofficial Titu

Tit"
